BCU_Code|BCU_Name|Major_Crime_Category|Minor_Crime_Category|Number_of_Records|Borough|Sum_Value|Type|Month|Year
AS|Central South Command Unit|Theft|Bicycle Theft|1|Southwark|2|Sanction Detections|7|2017
AW|Central West Command Unit|Theft|Bicycle Theft|1|Kensington and Chelsea|0|Sanction Detections|7|2017
AW|Central West Command Unit|Theft|Bicycle Theft|1|City of Westminster|1|Sanction Detections|7|2017
AW|Central West Command Unit|Theft|Bicycle Theft|1|Hammersmith and Fulham|1|Sanction Detections|7|2017
EA|East Area Command Unit|Theft|Bicycle Theft|1|Redbridge|1|Sanction Detections|7|2017
EA|East Area Command Unit|Theft|Bicycle Theft|1|Havering|0|Sanction Detections|7|2017
EA|East Area Command Unit|Theft|Bicycle Theft|1|Barking and Dagenham|0|Sanction Detections|7|2017
NA|North Area Command Unit|Theft|Bicycle Theft|1|Enfield|0|Sanction Detections|7|2017
NA|North Area Command Unit|Theft|Bicycle Theft|1|Haringey|0|Sanction Detections|7|2017
NE|North East Command Unit|Theft|Bicycle Theft|1|Waltham Forest|0|Sanction Detections|7|2017
NE|North East Command Unit|Theft|Bicycle Theft|1|Newham|2|Sanction Detections|7|2017
NW|North West Command Unit|Theft|Bicycle Theft|1|Harrow|0|Sanction Detections|7|2017
NW|North West Command Unit|Theft|Bicycle Theft|1|Brent|1|Sanction Detections|7|2017
NW|North West Command Unit|Theft|Bicycle Theft|1|Barnet|0|Sanction Detections|7|2017
SN|South Area Command Unit|Theft|Bicycle Theft|1|Bromley|0|Sanction Detections|7|2017
SN|South Area Command Unit|Theft|Bicycle Theft|1|Croydon|1|Sanction Detections|7|2017
SN|South Area Command Unit|Theft|Bicycle Theft|1|Sutton|0|Sanction Detections|7|2017
SE|South East Command Unit|Theft|Bicycle Theft|1|Lewisham|2|Sanction Detections|7|2017
SE|South East Command Unit|Theft|Bicycle Theft|1|Greenwich|1|Sanction Detections|7|2017
SE|South East Command Unit|Theft|Bicycle Theft|1|Bexley|0|Sanction Detections|7|2017
SW|South West Command Unit|Theft|Bicycle Theft|1|Richmond upon Thames|0|Sanction Detections|7|2017
SW|South West Command Unit|Theft|Bicycle Theft|1|Kingston upon Thames|0|Sanction Detections|7|2017
SW|South West Command Unit|Theft|Bicycle Theft|1|Merton|2|Sanction Detections|7|2017
SW|South West Command Unit|Theft|Bicycle Theft|1|Wandsworth|1|Sanction Detections|7|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Heathrow Airport|0|Sanction Detections|7|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Hounslow|1|Sanction Detections|7|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Ealing|1|Sanction Detections|7|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Hillingdon|1|Sanction Detections|7|2017
CE|Central East Command Unit|Theft|Bicycle Theft|1|Hackney|191|Offences|8|2017
CE|Central East Command Unit|Theft|Bicycle Theft|1|Tower Hamlets|178|Offences|8|2017
CN|Central North Command Unit|Theft|Bicycle Theft|1|Camden|113|Offences|8|2017
CN|Central North Command Unit|Theft|Bicycle Theft|1|Islington|109|Offences|8|2017
AS|Central South Command Unit|Theft|Bicycle Theft|1|Lambeth|167|Offences|8|2017
AS|Central South Command Unit|Theft|Bicycle Theft|1|Southwark|207|Offences|8|2017
AW|Central West Command Unit|Theft|Bicycle Theft|1|Kensington and Chelsea|69|Offences|8|2017
AW|Central West Command Unit|Theft|Bicycle Theft|1|City of Westminster|143|Offences|8|2017
AW|Central West Command Unit|Theft|Bicycle Theft|1|Hammersmith and Fulham|118|Offences|8|2017
EA|East Area Command Unit|Theft|Bicycle Theft|1|Redbridge|17|Offences|8|2017
EA|East Area Command Unit|Theft|Bicycle Theft|1|Havering|19|Offences|8|2017
EA|East Area Command Unit|Theft|Bicycle Theft|1|Barking and Dagenham|16|Offences|8|2017
NA|North Area Command Unit|Theft|Bicycle Theft|1|Enfield|27|Offences|8|2017
NA|North Area Command Unit|Theft|Bicycle Theft|1|Haringey|37|Offences|8|2017
NE|North East Command Unit|Theft|Bicycle Theft|1|Waltham Forest|46|Offences|8|2017
NE|North East Command Unit|Theft|Bicycle Theft|1|Newham|65|Offences|8|2017
NW|North West Command Unit|Theft|Bicycle Theft|1|Harrow|22|Offences|8|2017
NW|North West Command Unit|Theft|Bicycle Theft|1|Brent|34|Offences|8|2017
NW|North West Command Unit|Theft|Bicycle Theft|1|Barnet|15|Offences|8|2017
SN|South Area Command Unit|Theft|Bicycle Theft|1|Bromley|18|Offences|8|2017
SN|South Area Command Unit|Theft|Bicycle Theft|1|Croydon|52|Offences|8|2017
SN|South Area Command Unit|Theft|Bicycle Theft|1|Sutton|14|Offences|8|2017
SE|South East Command Unit|Theft|Bicycle Theft|1|Lewisham|25|Offences|8|2017
SE|South East Command Unit|Theft|Bicycle Theft|1|Greenwich|27|Offences|8|2017
SE|South East Command Unit|Theft|Bicycle Theft|1|Bexley|14|Offences|8|2017
SW|South West Command Unit|Theft|Bicycle Theft|1|Richmond upon Thames|89|Offences|8|2017
SW|South West Command Unit|Theft|Bicycle Theft|1|Kingston upon Thames|56|Offences|8|2017
SW|South West Command Unit|Theft|Bicycle Theft|1|Merton|49|Offences|8|2017
SW|South West Command Unit|Theft|Bicycle Theft|1|Wandsworth|127|Offences|8|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Heathrow Airport|2|Offences|8|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Hounslow|88|Offences|8|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Ealing|77|Offences|8|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Hillingdon|31|Offences|8|2017
CE|Central East Command Unit|Theft|Bicycle Theft|1|Hackney|1|Sanction Detections|8|2017
CE|Central East Command Unit|Theft|Bicycle Theft|1|Tower Hamlets|2|Sanction Detections|8|2017
CN|Central North Command Unit|Theft|Bicycle Theft|1|Camden|3|Sanction Detections|8|2017
CN|Central North Command Unit|Theft|Bicycle Theft|1|Islington|1|Sanction Detections|8|2017
AS|Central South Command Unit|Theft|Bicycle Theft|1|Lambeth|5|Sanction Detections|8|2017
AS|Central South Command Unit|Theft|Bicycle Theft|1|Southwark|2|Sanction Detections|8|2017
AW|Central West Command Unit|Theft|Bicycle Theft|1|Kensington and Chelsea|0|Sanction Detections|8|2017
AW|Central West Command Unit|Theft|Bicycle Theft|1|City of Westminster|1|Sanction Detections|8|2017
AW|Central West Command Unit|Theft|Bicycle Theft|1|Hammersmith and Fulham|2|Sanction Detections|8|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Heathrow Airport|3|Offences|6|2011
WA|West Area Command Unit|Theft|Bicycle Theft|1|Hounslow|64|Offences|6|2011
WA|West Area Command Unit|Theft|Bicycle Theft|1|Ealing|86|Offences|6|2011
WA|West Area Command Unit|Theft|Bicycle Theft|1|Hillingdon|20|Offences|6|2011
CE|Central East Command Unit|Theft|Bicycle Theft|1|Hackney|5|Sanction Detections|6|2011
CE|Central East Command Unit|Theft|Bicycle Theft|1|Tower Hamlets|0|Sanction Detections|6|2011
CN|Central North Command Unit|Theft|Bicycle Theft|1|Camden|3|Sanction Detections|6|2011
CN|Central North Command Unit|Theft|Bicycle Theft|1|Islington|3|Sanction Detections|6|2011
AS|Central South Command Unit|Theft|Bicycle Theft|1|Lambeth|2|Sanction Detections|6|2011
AS|Central South Command Unit|Theft|Bicycle Theft|1|Southwark|1|Sanction Detections|6|2011
AW|Central West Command Unit|Theft|Bicycle Theft|1|Kensington and Chelsea|0|Sanction Detections|6|2011
AW|Central West Command Unit|Theft|Bicycle Theft|1|City of Westminster|3|Sanction Detections|6|2011
AW|Central West Command Unit|Theft|Bicycle Theft|1|Hammersmith and Fulham|4|Sanction Detections|6|2011
EA|East Area Command Unit|Theft|Bicycle Theft|1|Redbridge|0|Sanction Detections|6|2011
EA|East Area Command Unit|Theft|Bicycle Theft|1|Havering|0|Sanction Detections|6|2011
EA|East Area Command Unit|Theft|Bicycle Theft|1|Barking and Dagenham|0|Sanction Detections|6|2011
NA|North Area Command Unit|Theft|Bicycle Theft|1|Enfield|0|Sanction Detections|6|2011
NA|North Area Command Unit|Theft|Bicycle Theft|1|Haringey|2|Sanction Detections|6|2011
NE|North East Command Unit|Theft|Bicycle Theft|1|Waltham Forest|0|Sanction Detections|6|2011
NE|North East Command Unit|Theft|Bicycle Theft|1|Newham|1|Sanction Detections|6|2011
NW|North West Command Unit|Theft|Bicycle Theft|1|Harrow|0|Sanction Detections|6|2011
NW|North West Command Unit|Theft|Bicycle Theft|1|Brent|2|Sanction Detections|6|2011
NW|North West Command Unit|Theft|Bicycle Theft|1|Barnet|0|Sanction Detections|6|2011
SN|South Area Command Unit|Theft|Bicycle Theft|1|Bromley|1|Sanction Detections|6|2011
SN|South Area Command Unit|Theft|Bicycle Theft|1|Croydon|0|Sanction Detections|6|2011
SN|South Area Command Unit|Theft|Bicycle Theft|1|Sutton|0|Sanction Detections|6|2011
SE|South East Command Unit|Theft|Bicycle Theft|1|Lewisham|3|Sanction Detections|6|2011
SE|South East Command Unit|Theft|Bicycle Theft|1|Greenwich|0|Sanction Detections|6|2011
SE|South East Command Unit|Theft|Bicycle Theft|1|Bexley|0|Sanction Detections|6|2011
SW|South West Command Unit|Theft|Bicycle Theft|1|Richmond upon Thames|2|Sanction Detections|6|2011
SW|South West Command Unit|Theft|Bicycle Theft|1|Kingston upon Thames|1|Sanction Detections|6|2011
SW|South West Command Unit|Theft|Bicycle Theft|1|Merton|1|Sanction Detections|6|2011
SW|South West Command Unit|Theft|Bicycle Theft|1|Wandsworth|3|Sanction Detections|6|2011
WA|West Area Command Unit|Theft|Bicycle Theft|1|Heathrow Airport|0|Sanction Detections|6|2011
WA|West Area Command Unit|Theft|Bicycle Theft|1|Hounslow|4|Sanction Detections|6|2011
WA|West Area Command Unit|Theft|Bicycle Theft|1|Ealing|0|Sanction Detections|6|2011
WA|West Area Command Unit|Theft|Bicycle Theft|1|Hillingdon|1|Sanction Detections|6|2011
CE|Central East Command Unit|Theft|Bicycle Theft|1|Hackney|135|Offences|7|2011
CE|Central East Command Unit|Theft|Bicycle Theft|1|Tower Hamlets|120|Offences|7|2011
CN|Central North Command Unit|Theft|Bicycle Theft|1|Camden|163|Offences|7|2011
CN|Central North Command Unit|Theft|Bicycle Theft|1|Islington|123|Offences|7|2011
AS|Central South Command Unit|Theft|Bicycle Theft|1|Lambeth|136|Offences|7|2011
AS|Central South Command Unit|Theft|Bicycle Theft|1|Southwark|131|Offences|7|2011
AW|Central West Command Unit|Theft|Bicycle Theft|1|Kensington and Chelsea|86|Offences|7|2011
AW|Central West Command Unit|Theft|Bicycle Theft|1|City of Westminster|210|Offences|7|2011
AW|Central West Command Unit|Theft|Bicycle Theft|1|Hammersmith and Fulham|104|Offences|7|2011
EA|East Area Command Unit|Theft|Bicycle Theft|1|Redbridge|23|Offences|7|2011
EA|East Area Command Unit|Theft|Bicycle Theft|1|Havering|17|Offences|7|2011
EA|East Area Command Unit|Theft|Bicycle Theft|1|Barking and Dagenham|16|Offences|7|2011
NA|North Area Command Unit|Theft|Bicycle Theft|1|Enfield|32|Offences|7|2011
NA|North Area Command Unit|Theft|Bicycle Theft|1|Haringey|57|Offences|7|2011
NE|North East Command Unit|Theft|Bicycle Theft|1|Waltham Forest|43|Offences|7|2011
NE|North East Command Unit|Theft|Bicycle Theft|1|Newham|47|Offences|7|2011
NW|North West Command Unit|Theft|Bicycle Theft|1|Harrow|10|Offences|7|2011
NW|North West Command Unit|Theft|Bicycle Theft|1|Brent|38|Offences|7|2011
NW|North West Command Unit|Theft|Bicycle Theft|1|Barnet|26|Offences|7|2011
SN|South Area Command Unit|Theft|Bicycle Theft|1|Bromley|33|Offences|7|2011
SN|South Area Command Unit|Theft|Bicycle Theft|1|Croydon|35|Offences|7|2011
SN|South Area Command Unit|Theft|Bicycle Theft|1|Sutton|15|Offences|7|2011
SE|South East Command Unit|Theft|Bicycle Theft|1|Lewisham|64|Offences|7|2011
SE|South East Command Unit|Theft|Bicycle Theft|1|Greenwich|47|Offences|7|2011
SE|South East Command Unit|Theft|Bicycle Theft|1|Bexley|14|Offences|7|2011
SW|South West Command Unit|Theft|Bicycle Theft|1|Richmond upon Thames|55|Offences|7|2011
SW|South West Command Unit|Theft|Bicycle Theft|1|Kingston upon Thames|53|Offences|7|2011
SW|South West Command Unit|Theft|Bicycle Theft|1|Merton|69|Offences|7|2011
SW|South West Command Unit|Theft|Bicycle Theft|1|Wandsworth|105|Offences|7|2011
WA|West Area Command Unit|Theft|Bicycle Theft|1|Heathrow Airport|1|Offences|7|2011
WA|West Area Command Unit|Theft|Bicycle Theft|1|Hounslow|120|Offences|7|2011
WA|West Area Command Unit|Theft|Bicycle Theft|1|Ealing|68|Offences|7|2011
WA|West Area Command Unit|Theft|Bicycle Theft|1|Hillingdon|22|Offences|7|2011
CE|Central East Command Unit|Theft|Bicycle Theft|1|Hackney|91|Offences|12|2017
CE|Central East Command Unit|Theft|Bicycle Theft|1|Tower Hamlets|68|Offences|12|2017
CN|Central North Command Unit|Theft|Bicycle Theft|1|Camden|49|Offences|12|2017
CN|Central North Command Unit|Theft|Bicycle Theft|1|Islington|47|Offences|12|2017
AS|Central South Command Unit|Theft|Bicycle Theft|1|Lambeth|52|Offences|12|2017
AS|Central South Command Unit|Theft|Bicycle Theft|1|Southwark|77|Offences|12|2017
AW|Central West Command Unit|Theft|Bicycle Theft|1|Kensington and Chelsea|30|Offences|12|2017
AW|Central West Command Unit|Theft|Bicycle Theft|1|City of Westminster|44|Offences|12|2017
AW|Central West Command Unit|Theft|Bicycle Theft|1|Hammersmith and Fulham|49|Offences|12|2017
EA|East Area Command Unit|Theft|Bicycle Theft|1|Redbridge|6|Offences|12|2017
EA|East Area Command Unit|Theft|Bicycle Theft|1|Havering|12|Offences|12|2017
EA|East Area Command Unit|Theft|Bicycle Theft|1|Barking and Dagenham|9|Offences|12|2017
NA|North Area Command Unit|Theft|Bicycle Theft|1|Enfield|17|Offences|12|2017
NA|North Area Command Unit|Theft|Bicycle Theft|1|Haringey|18|Offences|12|2017
NE|North East Command Unit|Theft|Bicycle Theft|1|Waltham Forest|21|Offences|12|2017
NE|North East Command Unit|Theft|Bicycle Theft|1|Newham|20|Offences|12|2017
NW|North West Command Unit|Theft|Bicycle Theft|1|Harrow|10|Offences|12|2017
NW|North West Command Unit|Theft|Bicycle Theft|1|Brent|25|Offences|12|2017
NW|North West Command Unit|Theft|Bicycle Theft|1|Barnet|12|Offences|12|2017
SN|South Area Command Unit|Theft|Bicycle Theft|1|Bromley|10|Offences|12|2017
SN|South Area Command Unit|Theft|Bicycle Theft|1|Croydon|16|Offences|12|2017
SN|South Area Command Unit|Theft|Bicycle Theft|1|Sutton|10|Offences|12|2017
SE|South East Command Unit|Theft|Bicycle Theft|1|Lewisham|22|Offences|12|2017
SE|South East Command Unit|Theft|Bicycle Theft|1|Greenwich|18|Offences|12|2017
SE|South East Command Unit|Theft|Bicycle Theft|1|Bexley|8|Offences|12|2017
SW|South West Command Unit|Theft|Bicycle Theft|1|Richmond upon Thames|32|Offences|12|2017
SW|South West Command Unit|Theft|Bicycle Theft|1|Kingston upon Thames|20|Offences|12|2017
SW|South West Command Unit|Theft|Bicycle Theft|1|Merton|26|Offences|12|2017
SW|South West Command Unit|Theft|Bicycle Theft|1|Wandsworth|62|Offences|12|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Heathrow Airport|6|Offences|12|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Hounslow|46|Offences|12|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Ealing|33|Offences|12|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Hillingdon|18|Offences|12|2017
CE|Central East Command Unit|Theft|Bicycle Theft|1|Hackney|0|Sanction Detections|12|2017
CE|Central East Command Unit|Theft|Bicycle Theft|1|Tower Hamlets|2|Sanction Detections|12|2017
CN|Central North Command Unit|Theft|Bicycle Theft|1|Camden|1|Sanction Detections|12|2017
CN|Central North Command Unit|Theft|Bicycle Theft|1|Islington|2|Sanction Detections|12|2017
AS|Central South Command Unit|Theft|Bicycle Theft|1|Lambeth|3|Sanction Detections|12|2017
AS|Central South Command Unit|Theft|Bicycle Theft|1|Southwark|1|Sanction Detections|12|2017
AW|Central West Command Unit|Theft|Bicycle Theft|1|Kensington and Chelsea|1|Sanction Detections|12|2017
AW|Central West Command Unit|Theft|Bicycle Theft|1|City of Westminster|3|Sanction Detections|12|2017
AW|Central West Command Unit|Theft|Bicycle Theft|1|Hammersmith and Fulham|2|Sanction Detections|12|2017
EA|East Area Command Unit|Theft|Bicycle Theft|1|Redbridge|1|Sanction Detections|12|2017
EA|East Area Command Unit|Theft|Bicycle Theft|1|Havering|0|Sanction Detections|12|2017
EA|East Area Command Unit|Theft|Bicycle Theft|1|Barking and Dagenham|0|Sanction Detections|12|2017
NA|North Area Command Unit|Theft|Bicycle Theft|1|Enfield|0|Sanction Detections|12|2017
NA|North Area Command Unit|Theft|Bicycle Theft|1|Haringey|0|Sanction Detections|12|2017
NE|North East Command Unit|Theft|Bicycle Theft|1|Waltham Forest|0|Sanction Detections|12|2017
NE|North East Command Unit|Theft|Bicycle Theft|1|Newham|0|Sanction Detections|12|2017
NW|North West Command Unit|Theft|Bicycle Theft|1|Harrow|0|Sanction Detections|12|2017
NW|North West Command Unit|Theft|Bicycle Theft|1|Brent|2|Sanction Detections|12|2017
NW|North West Command Unit|Theft|Bicycle Theft|1|Barnet|0|Sanction Detections|12|2017
SN|South Area Command Unit|Theft|Bicycle Theft|1|Bromley|0|Sanction Detections|12|2017
SN|South Area Command Unit|Theft|Bicycle Theft|1|Croydon|0|Sanction Detections|12|2017
SN|South Area Command Unit|Theft|Bicycle Theft|1|Sutton|0|Sanction Detections|12|2017
SE|South East Command Unit|Theft|Bicycle Theft|1|Lewisham|1|Sanction Detections|12|2017
SE|South East Command Unit|Theft|Bicycle Theft|1|Greenwich|0|Sanction Detections|12|2017
SE|South East Command Unit|Theft|Bicycle Theft|1|Bexley|0|Sanction Detections|12|2017
SW|South West Command Unit|Theft|Bicycle Theft|1|Richmond upon Thames|1|Sanction Detections|12|2017
SW|South West Command Unit|Theft|Bicycle Theft|1|Kingston upon Thames|0|Sanction Detections|12|2017
SW|South West Command Unit|Theft|Bicycle Theft|1|Merton|2|Sanction Detections|12|2017
SW|South West Command Unit|Theft|Bicycle Theft|1|Wandsworth|1|Sanction Detections|12|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Heathrow Airport|0|Sanction Detections|12|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Hounslow|0|Sanction Detections|12|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Ealing|1|Sanction Detections|12|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Hillingdon|1|Sanction Detections|12|2017
CE|Central East Command Unit|Theft|Bicycle Theft|1|Hackney|106|Offences|1|2018
CE|Central East Command Unit|Theft|Bicycle Theft|1|Tower Hamlets|64|Offences|1|2018
CN|Central North Command Unit|Theft|Bicycle Theft|1|Camden|76|Offences|1|2018
CN|Central North Command Unit|Theft|Bicycle Theft|1|Islington|73|Offences|1|2018
AS|Central South Command Unit|Theft|Bicycle Theft|1|Lambeth|57|Offences|1|2018
AS|Central South Command Unit|Theft|Bicycle Theft|1|Southwark|94|Offences|1|2018
SN|South Area Command Unit|Theft|Bicycle Theft|1|Bromley|0|Sanction Detections|9|2017
SN|South Area Command Unit|Theft|Bicycle Theft|1|Croydon|1|Sanction Detections|9|2017
SN|South Area Command Unit|Theft|Bicycle Theft|1|Sutton|1|Sanction Detections|9|2017
SE|South East Command Unit|Theft|Bicycle Theft|1|Lewisham|2|Sanction Detections|9|2017
SE|South East Command Unit|Theft|Bicycle Theft|1|Greenwich|0|Sanction Detections|9|2017
SE|South East Command Unit|Theft|Bicycle Theft|1|Bexley|0|Sanction Detections|9|2017
SW|South West Command Unit|Theft|Bicycle Theft|1|Richmond upon Thames|0|Sanction Detections|9|2017
SW|South West Command Unit|Theft|Bicycle Theft|1|Kingston upon Thames|1|Sanction Detections|9|2017
SW|South West Command Unit|Theft|Bicycle Theft|1|Merton|2|Sanction Detections|9|2017
SW|South West Command Unit|Theft|Bicycle Theft|1|Wandsworth|1|Sanction Detections|9|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Heathrow Airport|0|Sanction Detections|9|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Hounslow|2|Sanction Detections|9|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Ealing|0|Sanction Detections|9|2017
WA|West Area Command Unit|Theft|Bicycle Theft|1|Hillingdon|0|Sanction Detections|9|2017
CE|Central East Command Unit|Theft|Bicycle Theft|1|Hackney|148|Offences|10|2017
